NDVI,WET,NDBSI,LST,RESI
0.499879,0.813284,0.668974,0.452952,0.334739
0.475826,0.795807,0.629709,0.402542,0.350218
0.616243,0.859106,0.522444,0.402538,0.492255
0.745867,0.877169,0.405445,0.41052,0.627133
0.629984,0.911739,0.271725,0.282854,0.661711
0.551631,0.873864,0.593157,0.369819,0.426636
0.510233,0.87383,0.536688,0.416554,0.423946
0.4995,0.791582,0.675266,0.358213,0.347809
0.604655,0.85891,0.550647,0.42121,0.46711
0.767348,0.847212,0.480602,0.343954,0.609621
0.445492,0.726037,0.686213,0.491253,0.278496
0.576394,0.859371,0.550059,0.413001,0.453236
0.909029,0.918798,0.171137,0.258821,0.877028
0.440371,0.798549,0.705171,0.407382,0.289749
0.480416,0.794062,0.702113,0.358619,0.323081
0.889293,0.903853,0.248297,0.27251,0.820903
0.544432,0.775304,0.644974,0.376619,0.383706
0.613998,0.856391,0.579962,0.393393,0.462132
0.558333,0.846413,0.574024,0.391817,0.433309
0.751765,0.856382,0.488881,0.281104,0.609942
0.510963,0.849229,0.613498,0.464139,0.37176
0.694055,0.859404,0.468025,0.388027,0.567615
0.538401,0.825874,0.607772,0.334388,0.41359
0.831139,0.886347,0.323024,0.291162,0.743249
0.725005,0.849346,0.485462,0.413998,0.569572
0.408438,0.834853,0.687518,0.475738,0.271296
0.40839,0.880629,0.607296,0.449638,0.323576
0.591093,0.878598,0.494338,0.410254,0.493465
0.509055,0.832001,0.611698,0.438203,0.375024
0.422091,0.874598,0.626074,0.425501,0.325521
0.524524,0.862763,0.58943,0.389295,0.408373
0.878757,0.899007,0.266061,0.275804,0.804446
0.533938,0.862645,0.57425,0.427055,0.414159
0.622052,0.742276,0.63967,0.543476,0.393494
0.950329,0.948337,0.0158461,0.246968,0.98769
0.450871,0.847134,0.635902,0.413225,0.336096
0.752055,0.881216,0.377736,0.340848,0.659526
0.657614,0.836409,0.536962,0.41049,0.503887
0.444286,0.793216,0.720277,0.487214,0.267535
0.655681,0.79147,0.636147,0.425131,0.442837
0.819383,0.895877,0.314994,0.315562,0.737022
0.709558,0.880537,0.4389,0.384312,0.594627
0.507592,0.813214,0.649951,0.441406,0.351413
0.827602,0.886194,0.330834,0.345165,0.726379
0.470633,0.796972,0.679598,0.472687,0.307102
0.580073,0.876858,0.507502,0.502541,0.461786
0.400357,0.874443,0.6042,0.465452,0.316921
0.483655,0.846527,0.618545,0.451846,0.355929
0.35377,0.852257,0.687741,0.371137,0.263087
0.939028,0.939026,0.0665309,0.254992,0.952002
0.536859,0.664671,0.702498,0.475422,0.318007
0.455257,0.842484,0.641117,0.474276,0.32318
0.510466,0.868268,0.548372,0.372409,0.426108
0.849796,0.881045,0.345167,0.281901,0.743314
0.550536,0.840737,0.606235,0.393453,0.410997
0.644945,0.798759,0.625358,0.40699,0.446872
0.55904,0.799719,0.619963,0.382591,0.406452
0.555379,0.872531,0.508851,0.430742,0.461047
0.394177,0.852473,0.675608,0.482823,0.269991
0.548083,0.862253,0.550361,0.419694,0.43615
0.460019,0.912045,0.376845,0.383144,0.490824
0.631349,0.853142,0.464346,0.494296,0.512579
0.506771,0.852542,0.591703,0.421931,0.389662
0.517192,0.837801,0.615129,0.429351,0.380137
0.474132,0.831135,0.645994,0.395294,0.345739
0.608295,0.815415,0.547003,0.457281,0.459426
0.69387,0.878342,0.429468,0.380414,0.591355
0.715091,0.881228,0.420163,0.333819,0.61775
0.811063,0.88794,0.329697,0.417783,0.703432
0.724889,0.861638,0.470933,0.334378,0.594287
0.85264,0.915473,0.208303,0.268284,0.823504
0.69443,0.877356,0.412124,0.445515,0.587787
0.502462,0.837524,0.62907,0.405038,0.369306
0.864663,0.922564,0.180341,0.350752,0.829361
0.773358,0.922605,0.232313,0.316637,0.757426
0.654051,0.820611,0.545175,0.451114,0.487839
0.569897,0.846149,0.581329,0.4341,0.427503
0.52192,0.821106,0.632959,0.398008,0.377882
0.577798,0.86151,0.549039,0.397983,0.457771
0.555901,0.782781,0.680569,0.429626,0.361558
0.689477,0.840351,0.558433,0.352509,0.522362
0.697526,0.869118,0.459815,0.392446,0.574024
0.47519,0.839259,0.633427,0.403804,0.352119
0.632125,0.844086,0.541807,0.38545,0.492788
0.92729,0.92431,0.126271,0.241789,0.914948
0.847147,0.890826,0.321575,0.294423,0.752814
0.509681,0.884532,0.532977,0.373848,0.435193
0.415413,0.814617,0.717524,0.489406,0.25455
0.879436,0.890811,0.300232,0.287919,0.783512
0.485052,0.809886,0.620903,0.510637,0.340001
0.440911,0.843182,0.668488,0.446633,0.30623
0.495744,0.848968,0.61551,0.489365,0.357109
0.660412,0.847684,0.50115,0.473182,0.513078
0.58779,0.836474,0.563177,0.399628,0.453001
0.848111,0.894744,0.281933,0.276765,0.778223
0.837478,0.893018,0.305271,0.285151,0.758073
0.877792,0.901055,0.259285,0.320732,0.79876
0.500421,0.854966,0.600222,0.452044,0.375855
0.817904,0.898222,0.306725,0.268959,0.750073
0.860867,0.903588,0.263847,0.354098,0.780473
0.728542,0.889699,0.37752,0.306467,0.654152
0.408152,0.823921,0.682556,0.337545,0.300119
0.736171,0.856903,0.458319,0.338581,0.605964
0.37588,0.90144,0.537081,0.370689,0.360284
0.664256,0.875879,0.457984,0.483835,0.538835
0.473072,0.78464,0.68857,0.506296,0.295775
0.497859,0.852436,0.591321,0.446636,0.379937
0.631094,0.882356,0.448081,0.423638,0.538094
0.826259,0.91395,0.222147,0.276152,0.799656
0.673329,0.838882,0.510676,0.36118,0.536663
0.549348,0.804972,0.643185,0.423744,0.381093
0.893319,0.901639,0.250595,0.306108,0.815039
0.587557,0.879781,0.494773,0.387336,0.49593
0.845044,0.894735,0.297829,0.295588,0.764355
0.653403,0.849386,0.518142,0.346585,0.525516
0.452773,0.783803,0.686596,0.527743,0.281071
0.578414,0.858628,0.549476,0.388688,0.459437
0.872355,0.897918,0.275937,0.305563,0.789601
0.722274,0.867018,0.439244,0.347633,0.607486
0.615537,0.868296,0.490637,0.388768,0.512355
0.64197,0.858045,0.501974,0.438837,0.510188
0.459689,0.788117,0.697702,0.457436,0.293511
0.713301,0.87447,0.431547,0.389822,0.598894
0.415583,0.836938,0.636917,0.492707,0.298892
0.796876,0.860195,0.408335,0.351634,0.664204
0.45628,0.808103,0.70686,0.365807,0.307039
0.533972,0.834452,0.638491,0.430285,0.376677
0.69173,0.861505,0.505103,0.351694,0.554155
0.435481,0.815922,0.837665,0.526522,0.195065
0.801057,0.823764,0.483924,0.345424,0.624081
0.549616,0.844355,0.60045,0.399954,0.412618
0.439145,0.841366,0.669979,0.44646,0.304298
0.606441,0.852568,0.522496,0.421046,0.482371
0.881854,0.913626,0.205972,0.30643,0.833359
0.493609,0.857123,0.569883,0.371107,0.404387
0.427357,0.81481,0.715206,0.528338,0.254756
0.787862,0.884086,0.394733,0.269775,0.685074
0.540957,0.839579,0.589832,0.462282,0.400481
0.934683,0.938663,0.0734495,0.231005,0.950639
0.604036,0.875261,0.487277,0.366812,0.51276
0.490629,0.81304,0.686653,0.450398,0.320685
0.825082,0.891433,0.334933,0.292011,0.733909
0.606274,0.881949,0.442247,0.506463,0.51073
0.831506,0.847524,0.420001,0.311932,0.684068
0.432063,0.791459,0.738309,0.469776,0.25443
0.837127,0.905414,0.257838,0.295824,0.782101
0.683601,0.852485,0.500743,0.361622,0.548993
0.37517,0.872052,0.642132,0.391398,0.297215
0.665727,0.871393,0.474917,0.395743,0.54777
0.312652,0.79877,0.690148,0.451175,0.217306
0.629584,0.860618,0.499335,0.330088,0.526524
0.584696,0.89843,0.426319,0.382634,0.533362
0.474383,0.826244,0.671615,0.461655,0.318634
0.367936,0.860838,0.650675,0.424394,0.280921
0.796979,0.903586,0.283999,0.365321,0.731725
0.849587,0.903359,0.269327,0.314787,0.77904
0.607224,0.861314,0.51013,0.451237,0.484242
0.687994,0.86993,0.442891,0.457498,0.564764
0.504382,0.862367,0.579225,0.399358,0.400418
0.556345,0.862373,0.530653,0.427857,0.449593
0.916532,0.925202,0.142925,0.293354,0.889942
0.861505,0.892105,0.305159,0.322604,0.764076
0.925057,0.925339,0.134962,0.23867,0.909827
0.527074,0.808949,0.588017,0.48228,0.386517
0.469486,0.85305,0.632139,0.45897,0.340045
0.83755,0.892065,0.321781,0.295959,0.74714
0.489854,0.876726,0.557918,0.396863,0.4055
0.637281,0.888248,0.453868,0.383972,0.547004
0.335164,0.822409,0.733816,0.567944,0.186072
0.474634,0.820481,0.620402,0.386597,0.360179
0.624311,0.876112,0.48973,0.396522,0.517023
0.339505,0.829997,0.667932,0.523784,0.232897
0.660169,0.827578,0.577059,0.355115,0.494231
0.7044,0.839728,0.512571,0.403923,0.544689
0.332796,0.895315,0.594333,0.528472,0.273825
0.696226,0.879585,0.44436,0.370648,0.586877
0.797535,0.886682,0.344081,0.341499,0.703278
0.849754,0.910883,0.23094,0.265264,0.810048
0.64557,0.821081,0.619713,0.386682,0.456544
0.70696,0.866147,0.456224,0.361661,0.587036
0.659769,0.823409,0.545783,0.399194,0.501342
0.415275,0.838531,0.707773,0.425007,0.274897
0.956009,0.946592,0.0349251,0.25731,0.978557
0.7756,0.887148,0.358282,0.369185,0.678
0.382297,0.871177,0.584882,0.439411,0.321836
0.464022,0.839416,0.628742,0.435274,0.342083
0.758284,0.896168,0.329309,0.349533,0.688431
0.819939,0.879951,0.356794,0.32388,0.711946
0.552414,0.876604,0.515055,0.396411,0.46335
0.512992,0.790824,0.676131,0.382397,0.350038
0.403655,0.803838,0.707858,0.441599,0.261457
0.421477,0.814121,0.720201,0.48429,0.257505
0.609515,0.753589,0.620556,0.501517,0.406069
0.725362,0.819838,0.553394,0.351243,0.543309
0.499698,0.871853,0.563031,0.405001,0.406202
0.508509,0.768957,0.710041,0.411777,0.321503
0.68233,0.88525,0.426824,0.3919,0.584701
0.79618,0.900349,0.306034,0.386959,0.714993
0.398939,0.888143,0.596717,0.40839,0.332839
0.388368,0.808162,0.696949,0.386575,0.270031
0.752685,0.853412,0.480231,0.320975,0.606795
0.924316,0.946757,0.0688428,0.247603,0.944787
0.491008,0.82778,0.646642,0.435569,0.346513
0.7319,0.865086,0.435231,0.476263,0.589228
0.788472,0.885771,0.373154,0.349438,0.681151
0.56836,0.846896,0.578808,0.389414,0.436937
0.41451,0.858619,0.644953,0.41504,0.311722
0.666997,0.838061,0.523634,0.364206,0.525574
0.427363,0.796185,0.698221,0.514178,0.264636
0.780877,0.865816,0.40502,0.405778,0.646784
0.363739,0.850517,0.652299,0.39464,0.282562
0.859561,0.903127,0.258272,0.29506,0.794381
0.896038,0.906912,0.23541,0.296038,0.827137
0.881756,0.908177,0.234487,0.305359,0.817883
0.692921,0.859565,0.496193,0.416571,0.54643
0.465423,0.844885,0.650761,0.435954,0.331659
0.546756,0.848772,0.560169,0.408225,0.431113
0.537877,0.846482,0.582003,0.425052,0.411006
0.698949,0.848301,0.514979,0.373806,0.54723
0.559293,0.857676,0.549112,0.464536,0.433712
0.355739,0.820632,0.701967,0.523624,0.223088
0.734945,0.869192,0.464774,0.324152,0.606
0.538956,0.862247,0.570864,0.452452,0.413673
0.61192,0.858766,0.513659,0.416986,0.491563
0.540536,0.854946,0.564164,0.341606,0.439396
0.540579,0.765009,0.679556,0.441622,0.349276
0.595534,0.865549,0.520121,0.489704,0.465185
0.527691,0.839122,0.615454,0.35224,0.401332
0.725058,0.859868,0.440574,0.400756,0.597044
0.403051,0.824483,0.676927,0.429774,0.281944
0.725485,0.85465,0.458879,0.352314,0.596706
0.500032,0.870737,0.563848,0.42056,0.402748
0.551622,0.890574,0.495628,0.41555,0.470806
0.655228,0.869647,0.462952,0.375401,0.552067
0.67307,0.814003,0.598301,0.396667,0.480583
0.403445,0.854025,0.620772,0.446823,0.311497
0.415919,0.859907,0.651563,0.463764,0.299461
0.384473,0.864573,0.629799,0.44488,0.297549
0.464311,0.796398,0.688557,0.527096,0.287937
0.673703,0.830332,0.552854,0.351654,0.515594
0.849184,0.884405,0.325734,0.255839,0.758772
0.611073,0.80581,0.592739,0.302042,0.466698
0.800241,0.882708,0.354318,0.366675,0.69397
0.767717,0.873526,0.408796,0.339577,0.651362
0.478452,0.783429,0.707327,0.40715,0.308475
0.368042,0.866011,0.691451,0.511124,0.242711
0.752769,0.888583,0.382566,0.306876,0.664889
0.679689,0.82897,0.563956,0.427325,0.497896
0.815987,0.909574,0.258832,0.299339,0.769437
0.491064,0.856851,0.598565,0.401233,0.381778
0.825376,0.867801,0.364151,0.339192,0.706813
0.623311,0.828563,0.562637,0.41945,0.468469
0.845439,0.904701,0.270263,0.308797,0.777546
0.843969,0.878358,0.33499,0.31089,0.73938
0.905148,0.914795,0.165461,0.306528,0.867948
0.761267,0.876702,0.401518,0.369398,0.645984
0.660393,0.859595,0.498777,0.479974,0.514197
0.700937,0.888193,0.395105,0.45072,0.600516
0.482805,0.836154,0.66714,0.400468,0.338918
0.407332,0.789597,0.696145,0.480653,0.260478
0.852598,0.900579,0.276796,0.346751,0.770138
0.923332,0.924129,0.125153,0.282375,0.905225
0.634871,0.857099,0.519457,0.34024,0.516475
0.799713,0.887093,0.343444,0.355574,0.70208
0.882407,0.908542,0.235949,0.274495,0.823652
0.697043,0.85021,0.513663,0.389434,0.543944
0.864597,0.892186,0.291542,0.306925,0.776137
0.490803,0.842314,0.620859,0.462885,0.356089
0.701652,0.876087,0.428248,0.388385,0.594551
0.507594,0.821529,0.61588,0.38955,0.380593
0.614044,0.860861,0.537598,0.341551,0.495322
0.419439,0.825342,0.700585,0.393797,0.285883
0.421763,0.876493,0.561666,0.493087,0.346133
0.566508,0.820163,0.602214,0.426444,0.413408
0.560646,0.850146,0.596622,0.45825,0.409835
0.352492,0.646338,0.751729,0.39751,0.2021
0.608296,0.874578,0.497793,0.415565,0.499826
0.856269,0.881083,0.327652,0.305877,0.751441
0.775968,0.870832,0.417106,0.403612,0.638588
0.418656,0.842669,0.658421,0.433028,0.301711
0.598584,0.866241,0.519943,0.387494,0.487391
0.842328,0.893611,0.291176,0.287357,0.767868
0.598111,0.754095,0.637223,0.472176,0.396746
0.433242,0.823637,0.661539,0.430235,0.306846
0.695093,0.863798,0.465241,0.545177,0.538866
0.821653,0.894706,0.311063,0.360112,0.731393
0.746924,0.877056,0.400257,0.334208,0.645634
0.692644,0.864185,0.456641,0.309861,0.58888
0.632357,0.863849,0.508025,0.427994,0.504347
0.633306,0.829483,0.576909,0.377545,0.474966
0.653569,0.841677,0.523004,0.362571,0.519067
0.486335,0.8713,0.536664,0.430239,0.407561
0.529958,0.804382,0.652185,0.427245,0.364695
0.472479,0.812425,0.675277,0.43627,0.319256
0.79293,0.88193,0.357309,0.407359,0.680112
0.389279,0.853108,0.658187,0.526545,0.267819
0.666622,0.899047,0.378645,0.375278,0.606076
0.45254,0.847386,0.681825,0.36713,0.321954
0.664986,0.870719,0.472964,0.383191,0.550813
0.878225,0.927685,0.160731,0.295947,0.858766
0.748999,0.869204,0.436368,0.347133,0.624333
0.760865,0.876305,0.419583,0.326487,0.644704
0.717449,0.861882,0.439617,0.396706,0.594292
0.735223,0.854705,0.465829,0.342875,0.600383
0.570756,0.826715,0.61692,0.395103,0.414928
0.491996,0.783803,0.688878,0.40208,0.326877
0.763098,0.886526,0.375918,0.352908,0.664834
0.527571,0.854429,0.557129,0.404994,0.423176
0.852876,0.881119,0.33375,0.277904,0.75188
0.817977,0.87251,0.371679,0.316867,0.703606
0.587234,0.882613,0.491179,0.371234,0.501143
0.628547,0.873552,0.475938,0.397981,0.526137
0.479657,0.815562,0.6873,0.446624,0.315195
0.902057,0.91236,0.213159,0.304263,0.841201
0.528735,0.865934,0.555298,0.390249,0.428915
0.454437,0.864566,0.588061,0.445689,0.358722
0.693986,0.890748,0.403254,0.366472,0.609326
0.519086,0.875026,0.547438,0.51062,0.404647
0.704196,0.845116,0.526724,0.349475,0.548479
0.750616,0.872667,0.426777,0.339545,0.632176
0.748999,0.901495,0.312766,0.363257,0.689782
0.843817,0.877019,0.382274,0.280662,0.720177
0.83851,0.898475,0.293341,0.253715,0.771773
0.383638,0.838554,0.682176,0.482331,0.259268
0.475587,0.836619,0.646506,0.438713,0.338213
0.848256,0.915198,0.224377,0.364985,0.793286
0.809624,0.856659,0.421446,0.334134,0.667546
0.384851,0.846432,0.705054,0.456582,0.253789
0.446338,0.862596,0.585716,0.432323,0.357871
0.890546,0.891383,0.278715,0.343561,0.790114
0.835281,0.893161,0.322007,0.357314,0.733656
0.818252,0.878118,0.349232,0.310437,0.717481
0.639435,0.853124,0.51139,0.372279,0.516519
0.607885,0.682765,0.696339,0.637762,0.330708
0.521039,0.850427,0.568055,0.409507,0.412425
0.572082,0.738909,0.655966,0.60213,0.344817
0.571612,0.875367,0.551927,0.395198,0.454752
0.483616,0.841786,0.645527,0.443461,0.342826
0.767662,0.858525,0.449328,0.340829,0.628114
0.752559,0.899521,0.331088,0.314034,0.691683
0.645011,0.860204,0.57791,0.365187,0.486629
0.548159,0.852016,0.564551,0.442878,0.423027
0.370579,0.855647,0.622918,0.421045,0.297208
0.461074,0.813878,0.681179,0.478818,0.301421
0.847051,0.886551,0.33705,0.312611,0.740523
0.611954,0.891434,0.43772,0.351569,0.548095
0.506133,0.844383,0.618358,0.471902,0.364437
0.562872,0.826739,0.588599,0.46875,0.410827
0.471574,0.835438,0.666024,0.455332,0.322218
0.688294,0.856134,0.49197,0.408337,0.547349
0.503961,0.857752,0.592823,0.408358,0.390729
0.761457,0.876717,0.4076,0.357486,0.645247
0.783618,0.859402,0.44024,0.29167,0.651742
0.812536,0.875576,0.379659,0.297235,0.700554
0.610747,0.860965,0.527293,0.451099,0.47714
0.844424,0.890675,0.31496,0.389991,0.735758
0.871863,0.900158,0.262872,0.255666,0.806385
0.928052,0.932369,0.0936009,0.238854,0.934057
0.484492,0.858913,0.582637,0.431903,0.380621
0.876828,0.926956,0.166508,0.290019,0.856033
0.712747,0.849939,0.516417,0.341884,0.560733
0.656295,0.870959,0.478593,0.396387,0.54036
0.930335,0.923181,0.160796,0.283063,0.890083
0.510611,0.847278,0.60473,0.464994,0.375826
0.620472,0.804836,0.582057,0.402527,0.457534
0.396484,0.862199,0.649589,0.464661,0.289652
0.54593,0.774299,0.644277,0.409713,0.37823
0.854124,0.892651,0.301527,0.385006,0.749498
0.788703,0.892924,0.338375,0.323456,0.705567
0.483924,0.863406,0.59309,0.464014,0.368853
0.789256,0.877185,0.379034,0.319328,0.683588
0.844145,0.880278,0.352789,0.289099,0.734602
0.75614,0.867957,0.450208,0.296103,0.631048
0.365427,0.814433,0.678561,0.421039,0.260663
0.76981,0.909544,0.265329,0.365265,0.726966
0.812354,0.884519,0.36101,0.315358,0.707625
0.746584,0.858979,0.457469,0.404721,0.599318
0.711201,0.900533,0.341721,0.356538,0.654497
0.640834,0.869712,0.480202,0.33725,0.542464
0.850674,0.90421,0.252007,0.271898,0.797422
0.434778,0.875152,0.608569,0.404133,0.346202
0.660639,0.856132,0.520176,0.414021,0.515785
0.8457,0.884618,0.338293,0.32842,0.735763
0.530277,0.843496,0.590579,0.452438,0.396453
0.863866,0.890645,0.315653,0.267988,0.770568
0.400009,0.868539,0.627444,0.397264,0.317394
0.417055,0.833939,0.682606,0.347326,0.304176
0.37191,0.88956,0.59765,0.50113,0.298874
0.873986,0.907773,0.23158,0.301054,0.815873
0.513655,0.830666,0.618609,0.428036,0.375838
0.69834,0.807703,0.598776,0.383183,0.496551
0.567022,0.868099,0.531146,0.412613,0.458948
0.878942,0.906177,0.236129,0.287808,0.818721
0.460947,0.832124,0.657501,0.497441,0.31204
0.82419,0.89178,0.325969,0.274343,0.741696
0.494649,0.838885,0.650497,0.406992,0.353347
0.744325,0.867463,0.425159,0.353557,0.626177
0.686801,0.861648,0.459506,0.374376,0.570992
0.807646,0.884544,0.357608,0.30911,0.708026
0.844088,0.888875,0.313734,0.357986,0.742397
0.873081,0.895966,0.282226,0.293211,0.78894
0.831127,0.885704,0.337073,0.322765,0.729465
0.411158,0.862273,0.617212,0.380914,0.331667
0.764827,0.874472,0.401273,0.384482,0.644882
0.45353,0.832847,0.632412,0.461454,0.32837
0.866247,0.892534,0.296877,0.307143,0.774235
0.831397,0.898492,0.295867,0.290651,0.7591
0.831538,0.894802,0.31161,0.270441,0.754498
0.398976,0.81251,0.734804,0.489566,0.23594
0.381532,0.805059,0.736915,0.379683,0.24612
0.441872,0.863501,0.592238,0.438959,0.35069
0.629125,0.866341,0.48402,0.42281,0.516509
0.786628,0.87418,0.389529,0.316387,0.676841
0.846062,0.894439,0.299207,0.344005,0.754538
0.837033,0.894065,0.298301,0.302935,0.758078
0.718871,0.850553,0.502246,0.414802,0.557222
0.861587,0.884823,0.313023,0.341234,0.755511
0.541156,0.874369,0.546383,0.346978,0.450074
0.540784,0.871205,0.548161,0.406499,0.436761
0.694515,0.897111,0.368771,0.38764,0.624294
0.440687,0.814906,0.719395,0.467154,0.272204
0.640476,0.868325,0.483487,0.462879,0.515397
0.732497,0.849398,0.455047,0.356934,0.601208
0.669226,0.871594,0.465388,0.44877,0.544245
0.409396,0.848266,0.66095,0.511535,0.280138
0.84348,0.885229,0.347779,0.301075,0.735005
0.801384,0.868881,0.401426,0.340034,0.673587
0.846476,0.888675,0.316372,0.307157,0.752433
0.710371,0.879354,0.415026,0.411747,0.602124
0.534032,0.82294,0.608525,0.474724,0.382526
0.690556,0.861818,0.506319,0.360052,0.551223
0.75029,0.857047,0.444155,0.34868,0.619383
0.762051,0.905733,0.278442,0.36647,0.715048
0.361325,0.86327,0.652411,0.498384,0.261827
0.488324,0.861745,0.577448,0.503386,0.371588
0.466974,0.797611,0.69171,0.461711,0.300895
0.855873,0.877425,0.36268,0.303018,0.732896
0.500527,0.855751,0.599503,0.401342,0.38646
0.658544,0.879711,0.440659,0.418639,0.558148
0.547697,0.876714,0.531959,0.407939,0.449486
0.518032,0.857539,0.584705,0.425734,0.399441
0.497613,0.861609,0.576029,0.384035,0.401277
0.42439,0.855351,0.643917,0.466014,0.307341
0.818866,0.888049,0.331377,0.341357,0.722137
0.577875,0.869587,0.485707,0.449796,0.481814
0.819759,0.880493,0.362031,0.311519,0.711592
0.583291,0.819029,0.606436,0.394819,0.426772
0.843236,0.903298,0.270446,0.30993,0.775843
0.405597,0.862458,0.640372,0.432368,0.306089
0.798451,0.878741,0.384195,0.34653,0.680771
0.728394,0.868858,0.444089,0.365145,0.605067
0.382805,0.870024,0.63893,0.398283,0.301615
0.447332,0.881464,0.588964,0.415765,0.361949
0.435508,0.779441,0.767771,0.50956,0.231641
